content,fileName,fileUrl,regdate,regname,seq,subject,viewCount
&nbsp;○ 자격 요건은 관리급의 경우 해당분야 경력 7년 이상(박사학위 소지자는 경력 2년 이상), 팀원급의 경우 해당분야 경력 3년 이상의 경력자이다.
&nbsp;1.27일부터 농림수산식품부 홈페이지를 비롯한 관련 기관 홈페이지에 채용공고를 게재 중이며, 접수는 2.2일부터 시작되어 2.8일까지 이뤄진다.
&nbsp;○ 1차 서류심사와 2차 면접심사를 통해 2월 중 예비 합격자를 확정하고, 3월부터는 본격적인 업무를 추진할 계획으로,
&nbsp;○ 최종 채용여부는 약 3개월 동안 근무한 후 업무수행능력을 평가하여 결정하게 된다.
&nbsp;○ 이번에 채용되는 민간전문가는 1년간 계약을 통해 근무하게 되며, 근무 실적에 따라 연봉 외에 성과급을 지급할 계획이다.
&nbsp;채용에 관한 자세한 내용은 농림수산식품부, 행정안전부의 나라일터, 한국농수산물유통공사, 한국식품공업협회, 한국식품연구원, 인쿠르트(Incruit), 잡 코리아(job Korea), 커리어(Daum 취업센터) 홈페이지의 게재 내용을 참조하면 된다. (2010.2.1, 농림수산식품부 홈페이지 보도자료)

http://mifaff.korea.kr/gonews/branch.do?act=detailView&amp;type=news&amp;section=b_sec_1&amp;dataId=155432327
&nbsp;
",국가식품클러스터추진단 구성.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=89&file_seq=1,2010.02.01,이진필,89,"국가식품클러스터 업무 분야별 경력직 민간전문가 9명 채용, 2.2(화)부터 2.8(월)까지 원서 접수",296

"


-&lsquo;농림수산식품 연구개발사업 평가 기본계획 심의&rsquo;로 부&middot;청 소관 R&amp;D 사업에 대한 본격적 평가 실시



&nbsp;1월 20일(수), 농림수산식품부(공동위원장 : 한문위 민간대표, 민승규 차관)는 &quot;제4차 농림수산식품과학기술위원회(이하 &ldquo;농과위&rdquo;라 함)&quot;를 개최하였다.
&nbsp;이번 회의에서 &lsquo;연구개발사업 평가 기본계획&rsquo;이 원안 의결되어, 올해부터 농식품부와 농진청&middot;산림청에서 추진하고 있는 농림수산식품분야 R&amp;D 사업에 대한 평가가 본격적으로 실시된다.
&nbsp;금번 연구개발사업의 평가체계 도입의 목적은
&nbsp;○ 국정&middot;농정 방향과의 합치여부 및 연계성을 중점적으로 점검하여 효율적 재정운영 방향 등 투자개선 방향을 제시하고,
&nbsp;○ 예산조정&middot;배분 방향, 정책&middot;사업기획, 향후 투자 방향 등의 자료로 활용하기 위한 것이다.
&nbsp;우선 &lsquo;10년에는 평가체계의 조기 정착을 위해 대표성을 갖는 단위사업 및 기술군을 대상으로 소규모&middot;심층평가를 실시하고, &rsquo;11년부터는 부&middot;청 사업 전반으로 확대 실시할 계획이다.
&nbsp;○ 단위사업별 평가대상으로는 부 소관 사업 중 대표적인 공모사업인 &ldquo;농림기술개발사업&rdquo;을 선정하고, 현장실용기술 분과위에서 1~4월까지 평가를 진행한다.
&nbsp;○ 기술분야평가 대상으로는 사업비 증가율이 높은 핵심분야로서 부&middot;청의 다수 R&amp;D 사업에 분산되어 있어 포괄적인 심층평가가 필요한 &ldquo;바이오&rdquo; 분야를 선정하여 녹색성장&middot;신성장동력 분과위 주관으로 평가를 실시하고 9월까지 농과위에 상정할 계획이다.
&nbsp;평가결과는 부&middot;청 R&amp;D 추진체계 개선, 중복성 조정, 사업간 연계를 통한 공동기획과제 발굴 등 개선사항을 적극 반영하고,
&nbsp;○ 부&middot;청의 연차별 시행계획 수립 시 농과위 주관으로 전년도 평가결과에 대한 기관별 반영 여부 및 조치결과를 확인하는 시스템으로 운영할 계획이다.
&nbsp;동 평가제도는 그간 독립적으로 추진하고 있던 부&middot;청의 연구개발사업의 상호 시너지효과를 창출하고, 재정을 규모화&middot;효율화해 나가기 위한 소통과 공유의 출발점이 될 것이라는데 큰 의미가 있다고 위원회는 평가했다.
&nbsp;아울러, &ldquo;농림수산식품 R&amp;D 투자 조사&middot;분석 결과&rdquo;에 대한 보고를 받고, 향후 추진될 조사&middot;분석 계획에 대해 논의했다.
&nbsp;○ 참석자들은 향후 농림수산식품 R&amp;D 사업방향을 제시하고, 투자를 확대하기 위해서는 체계적인 조사&middot;분석 및 평가가 필요하며, 매년 정례적으로 이뤄져야 한다는데 의견을 함께하였다. (자료출처 : 농림수산식품부 홈페이지 보도자료)

http://mifaff.korea.kr/gonews/branch.do?act=detailView&amp;type=news&amp;section=b_sec_1&amp;dataId=155430842



",2010.01.25,이진필,88,제4차 농림수산식품과학기술위원회 개최 결과,326,"국가식품클러스터 업무 분야별 경력직 민간전문가 9명 채용, 2.2(화)부터 2.8(월)까지 원서 접수",296

"농림수산식품부 공고 제2010-22호
2010년『도농교류 협력사업』시행계획 공고
&nbsp; 도시소비자와 청소년 등에게 농어업&middot;농어촌에 대한 이해를 높이고 우리 농어업&middot;농어촌의 중요성을 널리 알리는 한편, 농업인에게는 소비자 지향적인 영농과 안정적인 농어촌 생활을 유도하기 위한 2010년도 도농교류 협력사업 시행계획을 다음과 같이 공고합니다.
2010년&nbsp; 1월 25일
농림수산식품부 장관 
자료출처 : 농림수산식품부 홈페이지 공지&middot;공고
",2010년 도농교류협력사업 시행계획 공고.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=87&file_seq=1,2010.01.25,이진필,87,2010년 도농교류협력사업 시행계획 공고,338

"□ 교육과학기술부(장관 안병만)는 금년도에 추진할 『2010년도 원천기술개발사업 시행계획』을 확정ㆍ발표하였다. 원천기술개발사업은 미래 성장잠재력을 확보하고 국민의 삶의 질을 제고하기 위해 ▲바이오(1,544억원), ▲나노(455억원), ▲융합기술(1,195억원), ▲에너지ㆍ환경 등(355억원) 미래 유망분야의 핵심원천기술을 전략적으로 개발하기 위한 사업으로 12개 세부사업으로 구성되어 있으며, 금년에는 작년보다 18%가 증가한 3,549억원을 투자할 계획이다.
[선택과 집중에 따른 투자 확대]





&nbsp;○ 총 투자 : (&lsquo;09) 3,006억원





(&rsquo;10) 3,549억원




&nbsp;


&nbsp;


&nbsp;




&nbsp;○ 신규 투자 : (&lsquo;09) 564억원





(&lsquo;10) 808억원




&nbsp;


&nbsp;


&nbsp;




&nbsp;○ 신규 사업수 : (&lsquo;09) 5개 





(&lsquo;10) 16개






□ 금년도 원천기술개발사업의 특징은 신규사업 및 신규투자가 전년도에 비해 대폭 확대되었다는 것이다. 총 12개 세부사업 중 5개 사업이 신규로 추진되며 총 546억원이 투입되며, 기존사업 중에서도 262억원이 투입된다.&nbsp;
&nbsp; ○ 신규사업으로는 세계일류의 기초ㆍ원천 기술 강국으로 도약하기 위해 2021년까지 총 15개의 세계적 기초ㆍ원천연구 거점을 구축하고 우리나라를 대표할 수 있는 원천기술을 확보하는 것을 목표로 글로벌 프론티어 사업을 추진하며, 금년도에는 시범사업으로 2 ~ 3개 사업단에 150억원을 지원할 예정이다.
&nbsp;&nbsp; ○ 국민의 삶의 질 향상과 직결되는 식품 오염인자 실시간 인식기술 등의 핵심기술 개발을 목표로 공공복지안전연구사업을 추진하고 50억원을 투입한다.
&nbsp;&nbsp; ○ 원격실험ㆍ화상연구를 가능하게 하는 실시간ㆍ쌍방형 사이버랩을 구축하는 사이버융합연구ㆍ교육 고도화사업에 신규로 30억원을 투입한다.
&nbsp;&nbsp; ○ 학ㆍ연 협력을 바탕으로 녹색기술(출연(연))과 전문인력을 동시에 양성(대학)할 수 있는 기반형융합녹색연구를 신규로 추진하여 녹색성장분야 6개 기반기술을 개발하며, 금년도는 12억원을 투입하여 실시간ㆍ대기환경 감시센서 분야 1개 녹색연구단을 선정 지원할 계획이다.
&nbsp;&nbsp; ○ 또한 신규 인프라 구축사업으로 글로벌 신약개발의 효율적 지원을 위한 &lsquo;신약개발지원센터&rsquo;설립에 금년도에는 304억원을 투입하여 착수하고, 생명연구 및 산업의 기반이 되는 자원을 체계적으로 관리하고 활용을 촉진하기 위해 금년도에 22억원을 투입하여 &lsquo;국가생명자원정보센터&lsquo;를 지정하여 운영한다.
□ 한편 난치병 치료를 위한 줄기세포, 친환경 고부가가치의 그린나노기술, 차세대소프트웨어 등 미래 유망신기술 개발을 위해 기존사업 내에서 262억원을 신규로 투입하여 과제를 발굴ㆍ지원한다.
&nbsp;&nbsp; ○ 특히 그동안 문제점으로 지적된 신약개발 단계별 연계 미흡을 극복하고 우수 후보물질을 발굴 임상 산업화로 연계하여 글로벌신약으로 개발하기 위해 금년도에 신규로 20억원을 투입하여 &lsquo;전주기적 부처연계 신약개발사업&rsquo;을 복지부, 지경부와 협의하여 추진할 예정이다.
□ 금년도에는 특히 원천연구개발의 선진화를 위한 다각적인 제도개선이 이루어질 예정이다. 3P(Paper, Patent, Product)분석을 통한 전략기획을 강화하며, 연구자 역량 및 질적 지표에 의한&nbsp; 평가를 확대(&lsquo;09년 30%&rarr;&rsquo;10년 40%)하는 등 평가제도를 개선하며 다년도 협약체결, 성실실패 용인 제도의 정착 등 연구자 친화적인(Researcher-Friendly) 제도를 보다 더 내실있게 추진할 예정이다.
&nbsp;[원천기술개발사업 제도 선진화]&nbsp;&nbsp;&nbsp; 





개선 방향





&nbsp;(&lsquo;10)추진 내용




&nbsp;○ Top-Down연구기획체계 개선
&nbsp;○ 평가 및 성과관리 선진화
&nbsp;○ 집행관리 강화 등


○ 기초연구사업 및 부처간 연계 강화
○ 평가자 검증 강화 및 데이터베이스 구축
○ 추적평가 활성화를 통한 성과 확산 강화
○ 선정평가시 연구자역량 및 질적 평가 강화
○ 조기집행 강화를 통한 경기활성화 기여
○ 성실 실패 용인 제도의 도입 및 확대 등





□ 또한, 경제난국의 극복과 고용창출에 적극 동참하기 위해 2010년 원천기술개발사업 예산 중 2,629억원(74%)을 상반기에 조기 집행할 계획이다.
□ 2009년 한해동안 원천기술개발사업은 국내외 SCI 논문 2,711여건,&nbsp; 특허 1,593여건, 기술이전 38건 등 정량적 성과뿐아니라, 세계 최소형 바이오칩 분석시스템, 세계 최초의 건식 CO₂저장 실증공장 시설, 세계 최고수준의 초전도 케이블 등 다수의 원천기술개발 성과를 내는 교과부 대표 연구개발사업이다.
□ 원천기술개발사업의 2010년도 시행계획에 대한 세부 사항은 교육과학기술부 홈페이지(www.mest.go.kr) 및 한국연구재단 홈페이지(www.nrf.go.kr)에서 열람할 수 있다

&lt;자료문의&gt; ☎ 2100-6835&nbsp; 미래원천기술과 과장 최원호, 사무관 김재신
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;☎ 2100-6654&nbsp; 융합기술팀 팀장 임요업, 사무관 최도영
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; ☎ 2100-6889&nbsp; 연구환경안전팀 팀장 나치수, 사무관 임영남(자료출처 : 교육과학기술부 홈페이지, 보도자료)

http://mest.korea.kr/gonews/branch.do;GONEWSSID=CQ2vLP0DqZvtQNhhssdtYBLRNwCkR
KzMKTCxhdz2rf2vvrQ0VJ21!-1055509920?act=detailView&amp;dataId=155429538&amp;sectionId=b_sec_2&amp;type=news&amp;currPage=1&amp;flComment
=1&amp;flReply=0
",2010년 원천기술개발사업 시행계획(안)_1.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=86&file_seq=1,2010.01.20,이진필,86,"2010년 원천기술개발에 3,549억원 지원, 상반기 74% 집행",408

"첨단유리온실시범사업 사업자&nbsp;공모 공고
&nbsp;
1. 사업개요
&nbsp;&nbsp; - 우선협상 대상지 위치.면적 : 화옹.석물.고흥 등 3개소
&nbsp;&nbsp; - 사업내용 : 시설원예 수출작목에 적합한 첨단유리온실 미 선별.가공 등 유통시설이 포함된 시범단지(10.6ha)를 조성하여 경영하는 사업
2. 신청자격 및 방법 : 농업법인 또는 2개 이상의 농업법인으로 구성된 연합체(컨소시엄), 농업을 목적으로 한 일반법인 및 대규모농어업회사 사업자도 신청가능
3. 공모주체 : 한국농어촌공사
4. 공모절차
&nbsp; - 사업설명회 개최 : 2010.1.26(화), 15:00&nbsp;&nbsp; 한국농어촌공사 농촌인재개발원 대강강
&nbsp; - 사업신청서 접수 : 2010.3.15(월)-3.19(금) 09:00~18:00
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * 최종일 시한 신청서류 일체를 지참, 접수장소 도착 시점 기준
&nbsp;&nbsp;- 접수처 : 한국농어촌공사 녹색사업처(직접 방문접수)\
5. 기타사항
&nbsp; - 본 공고문의 세부내용, 신청서 및 사업계획서 양식, 우선협상대상지 관할 시군관계자 연락처 등은 첨부파일을 참조하시기 바람.
&nbsp; - 문의 : 한국농어촌공사 녹색사업처(031-420-3884)&nbsp;&nbsp; 끝.(자료출처 : 농림수산식품부 홈페이지 보도자료)

http://www.mifaff.go.kr/USR/BORD0201/m_156/DTL.jsp?id=B10301010&amp;cate=&amp;key=subject&amp;search=&amp;search_regdate_s=&amp;search_regdate_
e=&amp;order=&amp;desc=asc&amp;srch_prc_stts=&amp;pg=1&amp;mode=view&amp;idx=26682

&nbsp;",첨단유리온실시범사업공모선정추진계획.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=85&file_seq=1,2000.01.20,이진필,85,첨단유리온실시범사업 사업자 공모 공고,510

"70세 고령농이 2억원짜리 농지를 담보로 제공하고 농지연금에 가입하면 사망시까지 매달 약 65만원* 정도를 연금으로 받게 될 것으로 보인다.
&nbsp;&nbsp;&nbsp;* 예상금액이며 향후 상품모형 설계에 따라 달라질 수 있음
&nbsp;&nbsp;※ 농지연금제도 : 고령농에게 농지를 담보로 매달 연금을 지급하여 노후생활안정을 지원하고, 고령농 사망시 그 농지를 처분하여 상환하는 제도
&nbsp;○ 또한, 농지연금에 가입한 농업인은 주택연금과는 달리 담보 목적물인 농지를 경작할 수 있고 임대할 수도 있어 실질적으로 주택연금 보다 더 많은 수입을 얻을 수 있을 것으로 예상된다.
&nbsp;&nbsp;&nbsp;* 70세 고령농이 2억원 상당의 논을 담보로 농지연금 가입시 연금액 65만원/월 외에 벼를 경작할 경우 32만원/월, 임대할 경우 19만원/월 추가 수입
&nbsp;○ 즉, 주택연금 가입자는 주택을 활용한 추가 수입 확보에 제한이 있으나, 농지연금은 가입기간 동안 그 농지를 경작하거나 임대할 수 있기 때문에 연금 외에 추가 수입을 얻을 수 있다.
&nbsp;농지연금 가입자격은 부부 모두 만 65세 이상이고, 영농경력 5년 이상이며, 소유하고 있는 농지의 총면적이 3만㎡ 이하인 농업인이다.
&nbsp;○ 담보로 제공하는 농지는 저당권 등 제한물권이 설정되지 않아야 하며, 압류&middot;가압류&middot;가처분 등의 목적물이 아니어야 한다.
&nbsp;○ 농지연금을 받던 농업인이 사망한 경우 그 배우자가 계속하여 연금을 받기를 원하는 경우에는 승계절차를 거쳐 이어서 받을 수 있다.
&nbsp;가입자(배우자)가 사망한 경우에는 그 상속인이 그동안 가입자가 받은 연금과 이자를 상환하고 저당권을 해지하거나, 담보농지를 처분하여 회수하게 된다.
&nbsp;○ 이 경우 농지연금 상환액은 담보농지 처분가격 범위내로 한정되므로 담보농지를 처분하고 남는 금액이 있으면 상속인에게 돌려주고, 부족한 금액은 상속인에게 청구하지 않는다.
&nbsp;농림수산식품부는 농지연금 시행 준비를 위해 금년도 예산 22억원을 확보하고, 상품모형 설계&middot;운영시스템 개발 등을 연내 마무리하여 &lsquo;11년부터 농지연금을 본격 시행할 계획이라고 밝혔다.(자료출처 : 농림수산식품부 홈페이지 보도자료)

http://mifaff.korea.kr/gonews/branch.do?act=detailView&amp;type=news&amp;section=b_sec_1&amp;dataId=155429826

&nbsp;",농림수산식품부-농지연금 시행.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=84&file_seq=1,2010.01.19,이진필,84,내년부터 농지연금으로 노후걱정 없앤다,436

"


- 농기계임대사업소 166개소로 늘어나 농가 이용편의 기대



&nbsp;농림수산식품부는 2010년도 농기계임대사업 대상자로 61개 사업소를 선정하고 총 500억원(국고 250, 지방비 250)의 사업비를 지원한다고 밝혔다.
&nbsp;○ 선정된 사업자에 대해서는 개소당 6～12억원을 지원하여 임대용 농기계를 구입하거나, 보관창고 설치, 관리장비 구입 등 농기계임대사업에 필요한 시설?장비를 갖추게 된다.
&nbsp;○ &rsquo;10년도 사업자 선정은 사업계획의 적정성, 임대농기계 기종 선정의 타당성, 사후관리 계획 등을 종합적으로 심사하고, 농기계임대사업소의 최초설치 여부, 기 지원액 등을 감안하여 특정지역에 편중 지원되지 않도록 시?군간 형평성을 고려하였다고 농식품부는 밝혔다.
&nbsp;이번 사업자 선정으로 &rsquo;03년 시범사업을 시작으로 &rsquo;09년까지 전국 134개소에서 운영하던 농기계임대사업소가 추가로 32개소가 신설되어 166개소로 늘어나게 된다.
&nbsp;○ 기존의 임대사업소 29개소는 임대농기계 수요 증가로 시설을 증설하게 됨으로서 그 동안 임대 농기계 부족과 장거리 임대로 인한 농업인들의 불편이 어느 정도 해소되고, 농가들이 농기계를 구입하지 않고 임대하여 사용하게 됨으로서 농가 경영부담도 크게 줄어들 것으로 기대된다.
&nbsp;○ 특히, 금년에는 정부의 경제활성화 조치 계획에 따라 예년보다 사업자를 1～2개월 앞당겨 선정함으로서 조기에 임대농기계를 구입하거나 시설을 완공하여 농사철에 농업인들이 임대용 농기계를 활용할 수 있도록 할 계획이다.
&nbsp;농기계임대사업은 농기계 구입가격에 비해 연간 사용일수가 극히 적어 이용효율이 떨어지거나, 밭농사의 이식 작업이나 수확작업 등과 같이 타 분야에 비해 농업 기계화율이 낮은 부분의 농기계를 정부가 구입하여 필요한 농가에게 1～3일 동안 단기간 임대하는 사업으로 매년 이용수요가 꾸준히 증가하고 있다.
&nbsp;○ 이에 따라 정부에서는 중&middot;장기적으로 농기계임대사업소를 350개까지 확대&middot;설치하여 시&middot;군당 2～3개소의 농기계임대사업소를 운영하도록 할 계획이다.(자료출처 : 농림수산식품부 홈페이지 보도자료)

http://mifaff.korea.kr/gonews/branch.do?act=detailView&amp;type=news&amp;section=b_sec_1&amp;dataId=155429821



",2010.01.19,이진필,83,2010년도 농기계임대사업 대상자 선정,440,내년부터 농지연금으로 노후걱정 없앤다,436

"농림수산식품부공고 제2010-15호
해외자원개발사업법 제11조 및 같은법 시행령 제11조의 규정에 따라 2010년 해외농업개발사업 자금의 융자집행계획 및 사업자 모집을 다음과 같이 공고합니다.
2010년 1월 15일
농림수산식품부장관


2010년 해외농업개발사업 융자계획 및 사업자 모집


1. 지원 계획
&nbsp;ㅇ 해외농업개발 융자금 : 210억원
ㅇ 융자금리 등 : 연리 2%, 3년 거치 7년 균등상환
&nbsp;ㅇ 사업자별 지원한도 : 지원대상(사용용도) 소요사업비의 70%를 원칙으로 함. 다만, 사업자별 융자지원 한도액/비율은 예산 규모, 융자 신청 규모를 감안하여 융자심의회에서 결정
&nbsp;ㅇ 융자업무 대행기관 : 한국농어촌공사


2. 사업대상자
&nbsp;ㅇ 해외에서 농&#8228;축산물을 개발하기 위하여 해외자원개발사업법 제5조의 규정에 따라 해외자원개발사업계획을 농림수산식품부 장관에게 신고한 자(이하 &ldquo;해외농업개발사업자&rdquo;라고 함)


&nbsp;&nbsp;&nbsp;- &rsquo;10년도는 융자 신청을 하기 전까지 해외자원개발사업계획신고서를 농림수산식품부에 제출&middot;접수한 자도 융자 신청 가능


&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;* 해외자원개발사업계획 신고 대상 농&#8228;축산물 : 농업&#8228;농촌 및 식품산업기본법에 의한 농작물재배업 및 축산업으로 생산한 산물(농림수산식품부고시 제2009-332호, 2009.9.14)
3. 자격 및 요건
&nbsp;ㅇ 해외농업개발사업 경험 및 기반이 축적된 사업자
&nbsp;ㅇ 해외농업개발사업자 중 시설 설치 및 농산물 재배 등을 위한 토지를 임차&middot;매입 등의 방법으로 확보하였거나, 현지 기업 지분참여 등이 확정된 자
&nbsp;ㅇ 타당한 계획을 수립&#8228;추진하고 있으며, 담보* 제공 능력 등 충분한 사업수행 능력을 갖춘 자
&nbsp;&nbsp;&nbsp;&nbsp;* 담보 : 국내담보를 원칙으로 하며, 담보의 종류는 융자업무대행 기관인 한국농어촌공사의 융자관련 세부규정에서 정함
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;- &lsquo;10년은 시중은행 지급보증서와 서울보증보험의 이행 또는 지급보증보험증권으로 한정
&nbsp;ㅇ 해당국에서 투자승인을 받은 등 융자 결정 후 바로 사업추진 가능자
&nbsp;ㅇ 국내 곡물수급 비상시 반입명령 수용이 가능한 자
&nbsp;ㅇ 밀&middot;옥수수&middot;콩 등 국내 농산물과 경합되지 않는 작물 개발자 우선 지원
ㅇ 곡물 수출 여력이 있고, 개발도입 잠재력이 크며, 수출이 가능&nbsp; 하도록 제도&middot;기반이 갖추어진 국가 진출자 우선 지원
&nbsp;&nbsp;&nbsp;&nbsp;- 식량 순수입 빈곤국(식량원조수혜 등), 정치적 불안정 등 투자&#8228;국외 여행 등에 우려가 있는 국가 진출자는 원칙적으로 지원 대상에서 제외
ㅇ 수급조절, 가격안정 등 공공의 목적을 위해 국가기관(정부사업 대행기관 포함)이 행하는 사업 우선 지원


&nbsp;&nbsp;※ 농업법인의 경우 &ldquo;농림수산업 실시규정(훈령 제1291호) 제48조(농수산법인의 지원요건 및 사후관리기준)에서 규정한 별표4의 농수산법인 지원요건&rdquo;에 적합하지 않은 자는 지원대상에서 제외


4. 융자금의 사용용도
&nbsp;ㅇ 농산물 생산에 필요한 농기계 구입, 부대시설 설치에 필요한 비용 및 영농비(종자대&middot;비료대&middot;농약대/농장형)
&nbsp;ㅇ 농산물 유통에 필요한 건조&#8228;저장&#8228;가공 등에 소요되는 비용(유통형)
&nbsp;&nbsp;&nbsp;&nbsp;* 토지의 임차, 매입 등에 소요되는 비용은 융자지원 대상금에서 제외
&nbsp;ㅇ 농장형, 유통형의 해외현지 법인 지분참여 비용 등


&nbsp;&nbsp;※ 융자금 용도 세부내역은 대상자 선정 후 융자약정체결시 융자대행기관인 한국농어촌공사와 협의&middot;확정
5. 융자 신청 접수 및 융자지원액
&nbsp;ㅇ 융자신청 접수 기간 및 융자금 지원 총액





구 분


접수기간


융자금지원총액


비 고




상반기 사업자


&lsquo;10. 2.1&sim;2.17


145억원


&nbsp;




하반기 사업자


&lsquo;10.6.14&sim;6.26


&nbsp;65억원


&nbsp;





&nbsp;&nbsp;&nbsp;&nbsp;* 정부예산배정, 융자수요 등에 따라 지원계획 변경 가능
&nbsp;ㅇ 신청서 양식 및 작성 요령 등은 한국농어촌공사 해외농업개발 홈페이지(http//oai.ekr.or.kr/ekr/oai.html)를 참조
&nbsp;ㅇ 접수기관 및 문의처 : 한국농어촌공사 해외사업추진단( 031-420-4202)
&nbsp;&nbsp;&nbsp;- 주소 : 경기도 의왕시 안양판교로 30, 한국농어촌공사 해외사업추진단, 우편번호 437-703
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;* 토요일&middot;일요일 및 공휴일은 접수하지 않으며, 우편접수는 접수기간 마지막일 18:00(한국시간)까지 도착분에 한함
6. 융자대상자 결정 및 통보 등
&nbsp;ㅇ 융자대상자 결정은 관계전문가로 구성된 융자심의회의 심의를 거쳐 결정
&nbsp;&nbsp;&nbsp;- 융자대상자 선정을 위해 필요시에는 관계전문가가 현지확인을 할 수 있음
&nbsp;ㅇ 결정여부 통보는 개인별로 통보할 예정임
&nbsp;ㅇ 선정절차





① 공 고


&rArr;


②융자신청 접수


&rArr;


③융자대상자 선정


&rArr;


④융자약정체결/지급




농식품부,&nbsp;
농어촌공사


&nbsp;


농어촌공사


&nbsp;


융자심의회*


&nbsp;


융자대상자, 농어촌공사





&nbsp;&nbsp;&nbsp;&nbsp;* 융자심의는 1차 서류심사, 2차 서류심사 합격자에 대한 면담으로 진행
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;- 면담은 사업계획 설명, 질의&#8228;응답으로 이루어질 예정
&nbsp;ㅇ 융자금 지급방법 : 사업진도에 따라 분기별 지급을 원칙으로 함


7. 기타사항
&nbsp;ㅇ 본 안내서에 기재되지 않은 사항은 농림수산식품부 및 한국농어촌공사가 별도로 정한 기준에 따름
&nbsp;ㅇ 융자신청자는 융자심사와 관련한 자료 요청, 현지확인 등에 성실히 협조하여야 함
&nbsp;&nbsp;&nbsp;- 자료를 제출하지 않거나 현지 확인 등에 협조하지 않을 경우 융자대상 심사에서 제외
&nbsp;ㅇ 융자목적에 맞지 않도록 사용하면 융자금은 회수 조치되며, 해외자원개발계획신고서의 내용과 다르게 사업을 추진할 경우 해외자원개발사업법에 의하여 처벌받을 수 있음
&nbsp;ㅇ 융자대상자 결정 후, 융자대상자의 담보제공 등 융자절차를 거쳐 융자금을 지원할 예정으로 융자대상자 선정과 동시 융자금을 지원하는 것은 아님
&nbsp;&nbsp;&nbsp;&nbsp;- 융자 신청 후 융자결정 금액이 다를 경우 사업계획서(변경)를 제출
&nbsp;ㅇ 신용조사 등 사업신청에 필요한 경비는 신청자 부담
&nbsp;ㅇ 사업계획서는 한글파일로 작성, 편철하지 않을 것
&nbsp;ㅇ 구비서류 중 미비한 사항이 있는 경우 접수를 하지 않으며, 제출된 서류는 일체 반환하지 않음.
&nbsp;ㅇ 심의결과 등에 대하여 일체의 이의신청을 할 수 없음(자료출처 : 농림수산식품부 홈페이지 보도자료)
&nbsp;http://www.mifaff.go.kr/USR/BORD0201/m_156/DTL.jsp?id=B10301010&amp;cate=&amp;key=subject&amp;search=&amp;search_regdate_s=&amp;search_
regdate_e=&amp;order=&amp;desc=asc&amp;srch_prc_stts=&amp;pg=1&amp;mode=view&amp;idx=26672
",2010년 농림수산식품부 해외농업개발 융자사업자모집.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=82&file_seq=1,2010.01.19,이진필,82,2010년 해외농업개발사업 융자계획 및 사업자 모집 공고,444

본 보고서는 국가연구개발 특허기술동향조사 사업으로 한국특허정보원에서 전담하여 안소영 국제특허법률사무소에서 수행한 &quot;기능성 물질&quot; 관련 특허동향 및 조사분석 보고서입니다.?,20091231_기능성물질(안소영특허사무소).pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=81&file_seq=1,2010.06.03,이진필,81,기능성 물질,296

본 보고서는 국가연구개발 특허기술동향조사 사업으로 한국특허정보원에서 전담하여 비아글로벌(주)에서 수행한 &quot;그린 바이오 기술 기반 작물보호제 개발&quot; 관련 특허동향 및 조사분석 보고서입니다.?,20091231_그린바이오기술기반작물보호제개발(비아글로벌).pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=80&file_seq=1,2010.06.03,이진필,80,그린 바이오 기술 기반 작물보호제 개발,307

본 보고서는 국가연구개발 특허기술동향조사 사업으로 한국특허정보원에서 전담하여 노벨 국제특허법률사무소에서 수행한 &quot;곤충 자원 산업화&quot; 관련 특허동향 및 조사분석 보고서입니다,20091231_곤충자원산업화(노벨특허사무소).pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=79&file_seq=1,2010.06.03,이진필,79,곤충 자원 산업화,318
